Country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million
Cambodia,2020-05-17,122,0,0,7.297,0,0
Cambodia,2020-05-18,122,0,0,7.297,0,0
Cambodia,2020-05-19,122,0,0,7.297,0,0
Cambodia,2020-05-20,122,0,0,7.297,0,0
Cambodia,2020-05-21,122,0,0,7.297,0,0
Cambodia,2020-05-22,123,1,0.143,7.357,0.06,0.009
Cambodia,2020-05-23,124,1,0.286,7.417,0.06,0.017
Cambodia,2020-05-24,124,0,0.286,7.417,0,0.017
Cambodia,2020-05-25,124,0,0.286,7.417,0,0.017
Cambodia,2020-05-26,124,0,0.286,7.417,0,0.017
Cambodia,2020-05-27,124,0,0.286,7.417,0,0.017
Cambodia,2020-05-28,124,0,0.286,7.417,0,0.017
Cambodia,2020-05-29,124,0,0.143,7.417,0,0.009
Cambodia,2020-05-30,125,1,0.143,7.477,0.06,0.009
Cambodia,2020-05-31,125,0,0.143,7.477,0,0.009
Cambodia,2020-06-01,125,0,0.143,7.477,0,0.009
Cambodia,2020-06-02,125,0,0.143,7.477,0,0.009
Cambodia,2020-06-03,125,0,0.143,7.477,0,0.009
Cambodia,2020-06-04,125,0,0.143,7.477,0,0.009
Cambodia,2020-06-05,125,0,0.143,7.477,0,0.009
Cambodia,2020-06-06,125,0,0,7.477,0,0
Cambodia,2020-06-07,125,0,0,7.477,0,0
Cambodia,2020-06-08,126,1,0.143,7.536,0.06,0.009
Cambodia,2020-06-09,126,0,0.143,7.536,0,0.009
Cambodia,2020-06-10,126,0,0.143,7.536,0,0.009
Cambodia,2020-06-11,126,0,0.143,7.536,0,0.009
Cambodia,2020-06-12,126,0,0.143,7.536,0,0.009
Cambodia,2020-06-13,126,0,0.143,7.536,0,0.009
Cambodia,2020-06-14,128,2,0.429,7.656,0.12,0.026
Cambodia,2020-06-15,128,0,0.286,7.656,0,0.017
Cambodia,2020-06-16,128,0,0.286,7.656,0,0.017
Cambodia,2020-06-17,128,0,0.286,7.656,0,0.017
Cambodia,2020-06-18,129,1,0.429,7.716,0.06,0.026
Cambodia,2020-06-19,129,0,0.429,7.716,0,0.026
Cambodia,2020-06-20,129,0,0.429,7.716,0,0.026
Cambodia,2020-06-21,129,0,0.143,7.716,0,0.009
Cambodia,2020-06-22,129,0,0.143,7.716,0,0.009
Cambodia,2020-06-23,130,1,0.286,7.776,0.06,0.017
Cambodia,2020-06-24,130,0,0.286,7.776,0,0.017
Cambodia,2020-06-25,130,0,0.143,7.776,0,0.009
Cambodia,2020-06-26,130,0,0.143,7.776,0,0.009
Cambodia,2020-06-27,139,9,1.429,8.314,0.538,0.085
Cambodia,2020-06-28,141,2,1.714,8.434,0.12,0.103
Cambodia,2020-06-29,141,0,1.714,8.434,0,0.103
Cambodia,2020-06-30,141,0,1.571,8.434,0,0.094
Cambodia,2020-07-01,141,0,1.571,8.434,0,0.094
Cambodia,2020-07-02,141,0,1.571,8.434,0,0.094
Cambodia,2020-07-03,141,0,1.571,8.434,0,0.094
Cambodia,2020-07-04,141,0,0.286,8.434,0,0.017
Cambodia,2020-07-05,141,0,0,8.434,0,0
Cambodia,2020-07-06,141,0,0,8.434,0,0
Cambodia,2020-07-07,141,0,0,8.434,0,0
Cambodia,2020-07-08,141,0,0,8.434,0,0
Cambodia,2020-07-09,141,0,0,8.434,0,0
Cambodia,2020-07-10,141,0,0,8.434,0,0
Cambodia,2020-07-11,141,0,0,8.434,0,0
Cambodia,2020-07-12,156,15,2.143,9.331,0.897,0.128
Cambodia,2020-07-13,156,0,2.143,9.331,0,0.128
Cambodia,2020-07-14,165,9,3.429,9.869,0.538,0.205
Cambodia,2020-07-15,165,0,3.429,9.869,0,0.205
Cambodia,2020-07-16,166,1,3.571,9.929,0.06,0.214
Cambodia,2020-07-17,171,5,4.286,10.228,0.299,0.256
Cambodia,2020-07-18,171,0,4.286,10.228,0,0.256
Cambodia,2020-07-19,171,0,2.143,10.228,0,0.128
Cambodia,2020-07-20,171,0,2.143,10.228,0,0.128
Cambodia,2020-07-21,197,26,4.571,11.783,1.555,0.273
Cambodia,2020-07-22,197,0,4.571,11.783,0,0.273
Cambodia,2020-07-23,198,1,4.571,11.843,0.06,0.273
Cambodia,2020-07-24,202,4,4.429,12.082,0.239,0.265
Cambodia,2020-07-25,202,0,4.429,12.082,0,0.265
Cambodia,2020-07-26,225,23,7.714,13.458,1.376,0.461
Cambodia,2020-07-27,225,0,7.714,13.458,0,0.461
Cambodia,2020-07-28,225,0,4,13.458,0,0.239
Cambodia,2020-07-29,226,1,4.143,13.518,0.06,0.248
Cambodia,2020-07-30,234,8,5.143,13.996,0.478,0.308
Cambodia,2020-07-31,234,0,4.571,13.996,0,0.273
Cambodia,2020-08-01,239,5,5.286,14.295,0.299,0.316
Cambodia,2020-08-02,240,1,2.143,14.355,0.06,0.128
Cambodia,2020-08-03,240,0,2.143,14.355,0,0.128
Cambodia,2020-08-04,240,0,2.143,14.355,0,0.128
Cambodia,2020-08-05,243,3,2.429,14.534,0.179,0.145
Cambodia,2020-08-06,243,0,1.286,14.534,0,0.077
Cambodia,2020-08-07,243,0,1.286,14.534,0,0.077
Cambodia,2020-08-08,246,3,1,14.714,0.179,0.06
Cambodia,2020-08-09,246,0,0.857,14.714,0,0.051
Cambodia,2020-08-10,251,5,1.571,15.013,0.299,0.094
Cambodia,2020-08-11,266,15,3.714,15.91,0.897,0.222
Cambodia,2020-08-12,268,2,3.571,16.03,0.12,0.214
Cambodia,2020-08-13,272,4,4.143,16.269,0.239,0.248
Cambodia,2020-08-14,273,1,4.286,16.329,0.06,0.256
Cambodia,2020-08-15,273,0,3.857,16.329,0,0.231
Cambodia,2020-08-16,273,0,3.857,16.329,0,0.231
Cambodia,2020-08-17,273,0,3.143,16.329,0,0.188
Cambodia,2020-08-18,273,0,1,16.329,0,0.06
Cambodia,2020-08-19,273,0,0.714,16.329,0,0.043
Cambodia,2020-08-20,273,0,0.143,16.329,0,0.009
Cambodia,2020-08-21,273,0,0,16.329,0,0
Cambodia,2020-08-22,273,0,0,16.329,0,0
Cambodia,2020-08-23,273,0,0,16.329,0,0
Cambodia,2020-08-24,273,0,0,16.329,0,0
Cambodia,2020-08-25,273,0,0,16.329,0,0
Cambodia,2020-08-26,273,0,0,16.329,0,0
Cambodia,2020-08-27,273,0,0,16.329,0,0
Cambodia,2020-08-28,273,0,0,16.329,0,0
Cambodia,2020-08-29,273,0,0,16.329,0,0
Cambodia,2020-08-30,273,0,0,16.329,0,0
Cambodia,2020-08-31,274,1,0.143,16.389,0.06,0.009
Cambodia,2020-09-01,274,0,0.143,16.389,0,0.009
Cambodia,2020-09-02,274,0,0.143,16.389,0,0.009
Cambodia,2020-09-03,274,0,0.143,16.389,0,0.009
Cambodia,2020-09-04,274,0,0.143,16.389,0,0.009
Cambodia,2020-09-05,274,0,0.143,16.389,0,0.009
Cambodia,2020-09-06,274,0,0.143,16.389,0,0.009
Cambodia,2020-09-07,274,0,0,16.389,0,0
Cambodia,2020-09-08,274,0,0,16.389,0,0
Cambodia,2020-09-09,274,0,0,16.389,0,0
Cambodia,2020-09-10,274,0,0,16.389,0,0
Cambodia,2020-09-11,274,0,0,16.389,0,0
Cambodia,2020-09-12,274,0,0,16.389,0,0
Cambodia,2020-09-13,275,1,0.143,16.448,0.06,0.009
Cambodia,2020-09-14,275,0,0.143,16.448,0,0.009
Cambodia,2020-09-15,275,0,0.143,16.448,0,0.009
Cambodia,2020-09-16,275,0,0.143,16.448,0,0.009
Cambodia,2020-09-17,275,0,0.143,16.448,0,0.009
Cambodia,2020-09-18,275,0,0.143,16.448,0,0.009
Cambodia,2020-09-19,275,0,0.143,16.448,0,0.009
Cambodia,2020-09-20,275,0,0,16.448,0,0
Cambodia,2020-09-21,275,0,0,16.448,0,0
Cambodia,2020-09-22,275,0,0,16.448,0,0
Cambodia,2020-09-23,275,0,0,16.448,0,0
Cambodia,2020-09-24,275,0,0,16.448,0,0
Cambodia,2020-09-25,275,0,0,16.448,0,0
Cambodia,2020-09-26,275,0,0,16.448,0,0
Cambodia,2020-09-27,276,1,0.143,16.508,0.06,0.009
Cambodia,2020-09-28,276,0,0.143,16.508,0,0.009
Cambodia,2020-09-29,277,1,0.286,16.568,0.06,0.017
Cambodia,2020-09-30,277,0,0.286,16.568,0,0.017
Cambodia,2020-10-01,277,0,0.286,16.568,0,0.017
Cambodia,2020-10-02,277,0,0.286,16.568,0,0.017
Cambodia,2020-10-03,278,1,0.429,16.628,0.06,0.026
Cambodia,2020-10-04,278,0,0.286,16.628,0,0.017
Cambodia,2020-10-05,280,2,0.571,16.747,0.12,0.034
Cambodia,2020-10-06,280,0,0.429,16.747,0,0.026
Cambodia,2020-10-07,280,0,0.429,16.747,0,0.026
Cambodia,2020-10-08,281,1,0.571,16.807,0.06,0.034
Cambodia,2020-10-09,282,1,0.714,16.867,0.06,0.043
Cambodia,2020-10-10,283,1,0.714,16.927,0.06,0.043
Cambodia,2020-10-11,283,0,0.714,16.927,0,0.043
Cambodia,2020-10-12,283,0,0.429,16.927,0,0.026
Cambodia,2020-10-13,283,0,0.429,16.927,0,0.026
Cambodia,2020-10-14,283,0,0.429,16.927,0,0.026
Cambodia,2020-10-15,283,0,0.286,16.927,0,0.017
Cambodia,2020-10-16,283,0,0.143,16.927,0,0.009
Cambodia,2020-10-17,283,0,0,16.927,0,0
Cambodia,2020-10-18,283,0,0,16.927,0,0
Cambodia,2020-10-19,283,0,0,16.927,0,0
Cambodia,2020-10-20,285,2,0.286,17.047,0.12,0.017
Cambodia,2020-10-21,286,1,0.429,17.106,0.06,0.026
Cambodia,2020-10-22,286,0,0.429,17.106,0,0.026
Cambodia,2020-10-23,286,0,0.429,17.106,0,0.026
Cambodia,2020-10-24,287,1,0.571,17.166,0.06,0.034
Cambodia,2020-10-25,287,0,0.571,17.166,0,0.034
Cambodia,2020-10-26,287,0,0.571,17.166,0,0.034
Cambodia,2020-10-27,288,1,0.429,17.226,0.06,0.026
Cambodia,2020-10-28,290,2,0.571,17.346,0.12,0.034
Cambodia,2020-10-29,290,0,0.571,17.346,0,0.034
Cambodia,2020-10-30,290,0,0.571,17.346,0,0.034
Cambodia,2020-10-31,290,0,0.429,17.346,0,0.026
Cambodia,2020-11-01,291,1,0.571,17.405,0.06,0.034
Cambodia,2020-11-02,291,0,0.571,17.405,0,0.034
Saint Kitts and Nevis,2020-03-26,2,2,,37.6,37.6,
Saint Kitts and Nevis,2020-03-27,2,0,,37.6,0,
Saint Kitts and Nevis,2020-03-28,2,0,,37.6,0,
Saint Kitts and Nevis,2020-03-29,2,0,,37.6,0,
Saint Kitts and Nevis,2020-03-30,7,5,,131.599,93.999,
Saint Kitts and Nevis,2020-03-31,7,0,,131.599,0,
Saint Kitts and Nevis,2020-04-01,8,1,1.143,150.399,18.8,21.486
Saint Kitts and Nevis,2020-04-02,8,0,0.857,150.399,0,16.114
Saint Kitts and Nevis,2020-04-03,8,0,0.857,150.399,0,16.114
Saint Kitts and Nevis,2020-04-04,9,1,1,169.198,18.8,18.8
Saint Kitts and Nevis,2020-04-05,10,1,1.143,187.998,18.8,21.486
Saint Kitts and Nevis,2020-04-06,10,0,0.429,187.998,0,8.057
Saint Kitts and Nevis,2020-04-07,11,1,0.571,206.798,18.8,10.743
Saint Kitts and Nevis,2020-04-08,11,0,0.429,206.798,0,8.057
Saint Kitts and Nevis,2020-04-09,11,0,0.429,206.798,0,8.057
Saint Kitts and Nevis,2020-04-10,11,0,0.429,206.798,0,8.057
Saint Kitts and Nevis,2020-04-11,12,1,0.429,225.598,18.8,8.057
Saint Kitts and Nevis,2020-04-12,12,0,0.286,225.598,0,5.371
Saint Kitts and Nevis,2020-04-13,12,0,0.286,225.598,0,5.371
Saint Kitts and Nevis,2020-04-14,12,0,0.143,225.598,0,2.686
Saint Kitts and Nevis,2020-04-15,14,2,0.429,263.197,37.6,8.057
Saint Kitts and Nevis,2020-04-16,14,0,0.429,263.197,0,8.057
Saint Kitts and Nevis,2020-04-17,14,0,0.429,263.197,0,8.057
Saint Kitts and Nevis,2020-04-18,14,0,0.286,263.197,0,5.371
Saint Kitts and Nevis,2020-04-19,14,0,0.286,263.197,0,5.371
Saint Kitts and Nevis,2020-04-20,15,1,0.429,281.997,18.8,8.057
Saint Kitts and Nevis,2020-04-21,15,0,0.429,281.997,0,8.057
Saint Kitts and Nevis,2020-04-22,15,0,0.143,281.997,0,2.686
Saint Kitts and Nevis,2020-04-23,15,0,0.143,281.997,0,2.686
Saint Kitts and Nevis,2020-04-24,15,0,0.143,281.997,0,2.686
Saint Kitts and Nevis,2020-04-25,15,0,0.143,281.997,0,2.686
Saint Kitts and Nevis,2020-04-26,15,0,0.143,281.997,0,2.686
Saint Kitts and Nevis,2020-04-27,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-04-28,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-04-29,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-04-30,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-01,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-02,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-03,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-04,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-05,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-06,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-07,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-08,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-09,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-10,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-11,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-12,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-13,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-14,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-15,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-16,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-17,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-18,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-19,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-20,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-21,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-22,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-23,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-24,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-25,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-26,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-27,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-28,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-29,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-30,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-05-31,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-01,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-02,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-03,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-04,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-05,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-06,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-07,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-08,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-09,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-10,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-11,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-12,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-13,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-14,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-15,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-16,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-17,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-18,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-19,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-20,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-21,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-22,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-23,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-24,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-25,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-26,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-27,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-28,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-29,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-06-30,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-07-01,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-07-02,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-07-03,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-07-04,15,0,0,281.997,0,0
Saint Kitts and Nevis,2020-07-05,16,1,0.143,300.797,18.8,2.686
Saint Kitts and Nevis,2020-07-06,16,0,0.143,300.797,0,2.686
Saint Kitts and Nevis,2020-07-07,16,0,0.143,300.797,0,2.686
Saint Kitts and Nevis,2020-07-08,16,0,0.143,300.797,0,2.686
Saint Kitts and Nevis,2020-07-09,16,0,0.143,300.797,0,2.686
Saint Kitts and Nevis,2020-07-10,16,0,0.143,300.797,0,2.686
Saint Kitts and Nevis,2020-07-11,17,1,0.286,319.597,18.8,5.371
Saint Kitts and Nevis,2020-07-12,17,0,0.143,319.597,0,2.686
Saint Kitts and Nevis,2020-07-13,17,0,0.143,319.597,0,2.686
Saint Kitts and Nevis,2020-07-14,17,0,0.143,319.597,0,2.686
Saint Kitts and Nevis,2020-07-15,17,0,0.143,319.597,0,2.686
Saint Kitts and Nevis,2020-07-16,17,0,0.143,319.597,0,2.686
Saint Kitts and Nevis,2020-07-17,17,0,0.143,319.597,0,2.686
Saint Kitts and Nevis,2020-07-18,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-19,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-20,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-21,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-22,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-23,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-24,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-25,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-26,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-27,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-28,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-29,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-30,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-07-31,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-01,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-02,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-03,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-04,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-05,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-06,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-07,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-08,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-09,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-10,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-11,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-12,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-13,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-14,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-15,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-16,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-17,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-18,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-19,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-20,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-21,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-22,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-23,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-24,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-25,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-26,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-27,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-28,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-29,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-30,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-08-31,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-01,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-02,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-03,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-04,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-05,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-06,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-07,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-08,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-09,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-10,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-11,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-12,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-13,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-14,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-15,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-16,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-17,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-18,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-19,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-20,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-21,17,0,0,319.597,0,0
Saint Kitts and Nevis,2020-09-22,19,2,0.286,357.197,37.6,5.371
Saint Kitts and Nevis,2020-09-23,19,0,0.286,357.197,0,5.371
Saint Kitts and Nevis,2020-09-24,19,0,0.286,357.197,0,5.371
Saint Kitts and Nevis,2020-09-25,19,0,0.286,357.197,0,5.371
Saint Kitts and Nevis,2020-09-26,19,0,0.286,357.197,0,5.371
Saint Kitts and Nevis,2020-09-27,19,0,0.286,357.197,0,5.371
Saint Kitts and Nevis,2020-09-28,19,0,0.286,357.197,0,5.371
Saint Kitts and Nevis,2020-09-29,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-09-30,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-01,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-02,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-03,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-04,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-05,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-06,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-07,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-08,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-09,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-10,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-11,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-12,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-13,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-14,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-15,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-16,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-17,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-18,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-19,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-20,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-21,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-22,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-23,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-24,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-25,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-26,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-27,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-28,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-29,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-30,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-10-31,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-11-01,19,0,0,357.197,0,0
Saint Kitts and Nevis,2020-11-02,19,0,0,357.197,0,0
South Korea,2019-12-31,,0,,,0,
South Korea,2020-01-01,,0,,,0,
South Korea,2020-01-02,,0,,,0,
South Korea,2020-01-03,,0,,,0,
South Korea,2020-01-04,,0,,,0,
South Korea,2020-01-05,,0,,,0,
South Korea,2020-01-06,,0,0,,0,0
South Korea,2020-01-07,,0,0,,0,0
South Korea,2020-01-08,,0,0,,0,0
South Korea,2020-01-09,,0,0,,0,0
South Korea,2020-01-10,,0,0,,0,0
South Korea,2020-01-11,,0,0,,0,0
South Korea,2020-01-12,,0,0,,0,0
South Korea,2020-01-13,,0,0,,0,0
South Korea,2020-01-14,,0,0,,0,0
South Korea,2020-01-15,,0,0,,0,0
South Korea,2020-01-16,,0,0,,0,0
South Korea,2020-01-17,,0,0,,0,0
South Korea,2020-01-18,,0,0,,0,0
South Korea,2020-01-19,,0,0,,0,0
South Korea,2020-01-20,1,1,0.143,0.02,0.02,0.003
South Korea,2020-01-21,1,0,0.143,0.02,0,0.003
South Korea,2020-01-22,1,0,0.143,0.02,0,0.003
South Korea,2020-01-23,1,0,0.143,0.02,0,0.003
South Korea,2020-01-24,2,1,0.286,0.039,0.02,0.006
South Korea,2020-01-25,2,0,0.286,0.039,0,0.006
South Korea,2020-01-26,3,1,0.429,0.059,0.02,0.008
South Korea,2020-01-27,4,1,0.429,0.078,0.02,0.008
South Korea,2020-01-28,4,0,0.429,0.078,0,0.008
South Korea,2020-01-29,4,0,0.429,0.078,0,0.008
South Korea,2020-01-30,4,0,0.429,0.078,0,0.008
South Korea,2020-01-31,7,3,0.714,0.137,0.059,0.014
South Korea,2020-02-01,12,5,1.429,0.234,0.098,0.028
South Korea,2020-02-02,15,3,1.714,0.293,0.059,0.033
South Korea,2020-02-03,15,0,1.571,0.293,0,0.031
South Korea,2020-02-04,16,1,1.714,0.312,0.02,0.033
South Korea,2020-02-05,18,2,2,0.351,0.039,0.039
South Korea,2020-02-06,23,5,2.714,0.449,0.098,0.053
